图解智能控制系统应用手册,朱照红编著的《图解智能控制系统应用手册》解说了各种传感器、PLC、单片机、DDc、变频器、触摸屏等智能检测与控制设备的选用和安装、维护技术，并在此基础上深入浅出地介绍了智能电工产品在典型机电设备、典型加工机床、自动化生产线及楼宇智能控制系统中的经典应用案例。本书可供从事自动控制系统设计、选型、安装、使用与维护的专业技术人员使用。,35.50,4.0,主编朱照红,人工智能
多媒体智能教学系统研究与设计,,28.40,5.0,周晓军 著,人工智能
仿生智能计算,计算机科学、信息科学、人工智能、控制科学、系统科学、管理科学等领域从事仿生智能计算研究的相关专业人员，相关专业研究生和高年级本科生,39.50,4.5,段海滨 等编著,人工智能
正版书籍M01 玩转乐高 拓展EV3 ［美］约翰・贝克托(John Baichtal) 机械工业出版社 9787111,EV3无极限！完成五个不可思议的机器人项目，打造DIY的全新高度！用乐高机器人EV3套装能做更多的事！在这本全彩色、循序渐进的教程中，超级创客和畅销书作者约翰・贝克托将带领你完成五个新奇的机器人项目，教你如何突破EV3的极限。你会发现使用EV3套装中的零件可以完成多少项目，还会知道用很便宜的Arduino和树莓派能让EV3套装变得多神奇。你还将学习如何为EV3程序块编写程序来控制额外添加的硬件，学习如何创建更复杂的程序。几百幅全彩色图片讲述了项目的每一个步骤和每一个技巧。准备好深入学习机器人技术了吗？《玩转乐高 拓展EV3》将用通俗易懂的图文为你呈现。你将学到：◎搭建绘图机器人，了解旋转画图的新模式◎突破EV3的导线限制――无线控制机器人◎搭建遥控起重机，并用智能手机控制它◎用EV3程序块控制第三方电子模块◎用Arduino、树莓派,29.50,0.0,［美］约翰・贝克托(John Baichtal),人工智能
人工免疫算法改进及其应用,,29.30,4.5,韩旭明，王丽敏 著,人工智能
智能传感器原理、设计与应用,,30.80,4.5,何金田，刘晓�F 主编,人工智能
计算智能基础,,19.80,5.0,罗中明，刘卓夫，节永波 译著,人工智能
解析深度学习:语音识别实践 9787121287961,AlphaGo与李世石的围棋大战激发了人们对人工智能是非的诸多争论。人工智能背后的工作原理深度学习跳入大众的视野。AlphaGo的大获全胜一定程度展示了深度学习在应用领域的成功，而语音识别正是深度学习取得显著成功的应用领域之一。 本书是首次以深度学习为主线介绍语音识别应用的书籍，对读者了解语音识别技术及其发展历程有重要的参考价值。 本书作者俞栋、邓力均是该领域的著名专家，他们是深度学习在应用领域取得突破性进展的推动者与实践者，他们在书中分享的研究成果一定程度上代表了本领域*的研究进展；译者俞凯、钱彦�F也是本领域的资深专家，并有众多实践成果。对于从事此领域研究的读者来说，本书无疑有重要的参考价值。,53.70,0.0,俞栋,人工智能
机械设计手册单行本:工业机器人与数控技术+机器人手册翻机械大全计算机 业机器人基础知识 驱动控制系统 工业机器人教材,,416.00,0.0,闻邦椿,人工智能
"玩转乐高:探索EV3 (美)加里・加伯(Gary Garber) 著;韦皓文,孟辉,邱枫 译【好评返5元店铺礼券】探索乐高机器人EV3的超实用指南 超越基本教程 玩转EV3 FLL和WRO比赛的有益指导",,38.40,0.0,"(美)加里・加伯(Gary Garber) 著;韦皓文,孟辉,邱枫 译",人工智能
第四届国际计算智能和工业应用研讨会论文集（英文）,,77.40,0.0,于晓萍 等主编,人工智能
Arduino机器人制作、编程与竞赛初级 电子工业出版社【好评返5元店铺礼券】,,26.80,0.0,秦志强 编著,人工智能
玩转乐高.拓展EV3 乐高机器人制作教程 乐高机器人搭建与编程技巧 EV3乐高机器人程序设计书籍 机器人组装参考书 走【好评返5元店铺礼券】,,52.00,0.0,北京西觅亚科技有限公司,人工智能
无人机制作指南+爱上无人机：原理结构、航拍操控与DIY实例精汇+玩转无人机 无人机组装驾驶航拍测绘技标题书名定价187元加第七天定价29.5为此套装总定价216.5元。部分商品主图未添加第七天图片，正持续优化中。主图未优化完成仅发标题书名商品。如有疑问请拨打电话13521405301（微信同号）,,167.76,0.0,其他作者,人工智能
认知相关性与智能模型构造的系统观点,,35.50,0.0,危辉,人工智能
群体智能预测与优化,,23.70,4.5,施彦,人工智能
工业机器人典型应用案例精析 9787111423591,暂时没有内容,23.60,0.0,叶晖,人工智能
机器人视觉测量与控制-(第3版),,41.65,0.5,徐德,人工智能
【RT7】云模型与粒计算 苗夺谦、王国胤、姚一豫、梁吉业、吴伟志、张燕平 科学出版社 9787030350640亲，全新正版图书，欢迎购买哦！,,75.00,0.0,苗夺谦、王国胤、姚一豫、梁吉业、吴伟志、张燕平,人工智能
数据压缩导论(第4版),数据压缩领域的经典著作,96.80,0.0,[美]Khalid Sayood 著,人工智能
无线传感器网络与人工生命：现代通信高技术丛书,,25.20,5.0,张晓彤 主编，班晓娟 等编著,人工智能
西顿野生动物故事全集 西顿动物小说 一二三年级小学生课外阅读书籍 四五六年级儿童文学故事书 9-12标题书名定价143.4元加活着定价为28元为此套装总定价171.4元。部分商品主图未添加活着图片，正持续优化中。主图未优化完成商品仅发标题书名商品。,,36.90,0.0,西顿,人工智能
TensorFlow机器学习实战指南 (美)尼克・麦克卢尔(Nick McClure) 著;曾益强 译【好评返5元店铺礼券】TensorFlow,,48.30,0.0,(美)尼克？麦克卢尔 著作 曾益强 译者,人工智能
基于IEEE1451的智能传感器技术与应用,,22.90,4.0,刘桂雄 等著,人工智能
多感知系统与智能仿真,《多感知系统与智能仿真/智能科学技术应用丛书》编著者孟宪宇。 本书适合作为高等院校本科生及研究生相应课程的教材及参考书，对于关注和喜爱智能科学的科技人员，也是一本非常有益的参考资料。,30.00,5.0,孟宪宇 著,人工智能
"【XSM】工业机器人应用基础：基于ABB机器人 魏志丽,林燕文 北京航空航天大学出版社9787512421691亲，正版图书，欢迎购买哦！咨询电话：18500558306",暂时没有内容,38.00,0.0,"魏志丽,林燕文",人工智能
无人机制作指南+爱上无人机：原理结构、航拍操控与DIY实例精汇+玩转无人机 无人机组装驾驶航拍测绘技标题书名定价187元加解忧杂货店定价39.5元为此套装总定价226.5元。部分商品主图未添加解忧杂货店图片，正持续优化中。主图未优化完成仅发标题书名商品。,,165.00,0.0,其他作者,人工智能
智能检测与控制技术,,28.40,4.5,王仲生 主编,人工智能
正版包邮 西顿野生动物小说全集10册 西顿动物故事集公鹿的脚印+泡泡*+麻雀兰迪等十册全集经典动物标题书名定价180元加活着定价为28元为此套装总定价208元。部分商品主图未添加活着图片，正持续优化中。主图未优化完成商品仅发标题书名商品。,,66.90,0.0,"冯瑞贞,黎培荣",人工智能
先进PID控制MATLAB仿真 【正版书籍】,暂时没有内容,40.70,0.0,刘金琨,人工智能
面向应用的智能管道关键技术新解,推荐购买： CDN技术详解 推荐购买： 云计算解码（第2版） 推荐购买： 定位技术 推荐购买： “魔”式为王：赢在移动互联网时代 推荐购买： 营在微博：企业微博营销实战宝典(全彩精印) 推荐购买： 面向应用的智能管道关键技术新解 推荐购买： 大数据――大价值、大机遇、大变革(全彩) 推荐购买： SDN核心技术剖析和实战指南 推荐购买： 构建运营级LTE网络 推荐购买： 电信级IPRAN实现――面向LTE规模运营的移动基站回传综合承载指引 推荐购买： 移动互联网环境下的核心网剖析及演进 推荐购买： 虚拟化技术原理与实现,40.70,5.0,"陈运清,等",人工智能
"人体虹膜图像信息处理与识别技术 王立君,徐中宇,孙秋成 9787517020998文泽远丰图书专营店",暂时没有内容,11.60,0.0,"王立君,徐中宇,孙秋成",人工智能
高效运行―智能诊断和检修,《高效运行:智能诊断和检修》：运行与检修对机组的经济运行有着非常重要的影响。为了保证生产高质高效可靠进行以及保证**分配和市场的经济效益，复杂的过程控制、运行、设备诊断与检修以及公司的管理都需要增加大量的知识和能力。 《高效运行:智能诊断和检修》《高效运行智能诊断和检修》是由同一出版社根据德语版“Wissen basierte Betriebsfuhrung und Instandhaltung”翻译并修改和发行的，共涉及决定成功的知识和能力，运行和检修的数据和信息，过程数据和设备数据，设备和装置的劣化，有关故障特性的可靠性和评估，诊断和检修的运行、理论和组织，评估方法和设备控制，设备管理系统，动机和成功等章节。内容受作者所从事的工作领域所影响。作者在过去十年曾在日益发展的信息技术产业从事运行、诊断和检修方而的工作。 有关运行和战,14.00,4.0,（德）施拓姆 著，李巍 译,人工智能
智能卡研发技术与工程实践――智能卡开发技术系列,,30.80,5.0,求是科技 编,人工智能
详解MATLAB\\Simulink通信系统建模与仿真（配视频教程） 刘学勇【好评返5元店铺礼券】,,40.30,4.5,刘学勇,人工智能
"人机交互：以用户为中心的设计和评估（第4版） 董建明,傅利民,饶培伦 9787302307921",,31.30,0.0,"董建明,傅利民,饶培伦",人工智能
智能卡研发技术与工程实践,,30.80,4.0,求是科技 编,人工智能
"仿生服务机器人与医疗康复机器人 刘金伟,陈勇 978751705294416160",暂时没有内容,23.40,0.0,"刘金伟,陈勇",人工智能
"工业机器人技术及应用（KUKA）项目化教程(马志敏)*9787122295767 马志敏 杨伟,陈玉球全新正版图书",暂时没有内容,25.20,0.0,"马志敏 杨伟,陈玉球",人工智能
智能优化方法的研究及应用,,33.20,0.0,吕聪颖 著,人工智能
现场总线技术在智能断路器系统设计中的应用,,30.80,5.0,戴瑜兴，马茜 主编,人工智能
基于智能Agent 的动态协作任务求解,,27.70,4.5,贾利民，刘刚，秦勇 著,人工智能
智能传感器与信息系统,,16.50,0.0,梁威 等编著,人工智能
结构健康监测：理论建模和计算智能方法,,28.40,5.0,郑世杰 著,人工智能
西顿野生动物故事全集 西顿动物小说 一二三年级小学生课外阅读书籍 四五六年级儿童文学故事书 9-12标题书名定价143.4元加偷影子的人定价29.8元为此套装总定价173.2元。部分商品主图未添加偷影子的人图片，正持续优化中。主图未优化完成仅发标题书名商品。,,38.00,0.0,西顿,人工智能
探秘机器人王国 蔡自兴、翁环 9787302495901全新正版图书,本书是我国第1部以机器人学和人工智能知识和机器人技术为中心内容的科普及科幻长篇小说。书中通过形象与连续的故事和插图，介绍机器人的发展历史、基本结构与分类，在工矿业与农林业、空间与海洋探索、国防与安保、医疗卫生、家庭服务、文化娱乐、教育教学等方面的应用，以及智能化工厂、未来宇宙开发与星际航行和发展方向等。此外，还展望了其他新技术与潜在高新技术的未来应用。本书密切联系实际，适当加入一些科学预测知识，故事情节生动，图文并茂，寓知识性、趣味性和娱乐性于一体。,40.60,0.0,蔡自兴、翁环,人工智能
智能传感器及其应用――光机电一体化丛书,,23.70,4.0,高国富 等编著,人工智能
智能管理技术与方法,,30.00,5.0,倪志伟 等著,人工智能
智能控制与应用,,35.50,4.5,姜长生 等编著,人工智能
机器学习 理论 实践与提高 C语言讲解 机器学习入门教程 机器学习算法实战 经典实践案例分析 核心算法讲解,机器学习：理论、实践与提高（机器学习理论知识梳理，经典的实践案例分析，核心算法讲解，机器学习实战经验分享）,44.30,0.0,马西-雷萨・阿米尼,人工智能
遥感图像智能处理,,22.10,4.0,李朝锋，曾生根，许磊 著,人工智能
乐高机器人设计及搭建绝妙技法 码高机器人教育 编著【好评返5元店铺礼券】所有案例均可通过扫描二维码观看名师视频讲解,,32.40,0.0,码高机器人教育 编著,人工智能
协调智能调度,,30.80,5.0,王洪泊，涂序彦 著,人工智能
机器崛起前传――自我意识与人类智慧的开端 蔡恒进、蔡天琪、张文蔚、汪恺 9787302465492全新正版图书,两院院士、千人计划专家、企业家、教育家和哲学家联袂推荐! 中国科学院院士、中国工程院院士 李德仁腾讯主要创办人、武汉学院创办人、一丹奖基金会创办人 陈一丹新东方创始人 俞敏洪中国中文信息学会常务理事、原上海证券交易所CTO 白硕百度副总裁、李叫兽团队创始人 李靖Nine Chapters Capital Management创始人兼首席投资官 库超武汉大学哲学学院党委书记 陈祖亮武汉大学通识教育中心主任、文学院二级教授 李建中清华大学哲学系教授、系主任 黄裕生武汉大学哲学学院教授 彭富春中央千人计划联谊会副秘书长、千人智库创始人 周怀北千人计划专家、美国孟菲斯大学终身教授 胡祥恩千人计划专家、虹拓新技术董事长 曹祥东复旦大学哲学学院教授、教育部长江青年学者 徐英瑾浙江大学计算机学院 杨洋IBM中国开发中心实验室 耿嘉伟谷歌DeepMind,41.90,0.0,蔡恒进、蔡天琪、张文蔚、汪恺,人工智能
乐高EV3机器人自造实战--从原理、组装、程序到控制全攻略 李春雄 李硕安 9787302429999全新正版教育类图书,导语_点评_推荐词,55.30,0.0,李春雄 李硕安,人工智能
人工心理,,31.60,5.0,王志良 著,人工智能
无人机制作指南+爱上无人机：原理结构、航拍操控与DIY实例精汇+玩转无人机 无人机组装驾驶航拍测绘技标题书名定价187元加追风筝的人定价29元为此套装总定价216元。部分商品主图未添加追风筝的人图片，正持续优化中。主图未优化完成仅发标题书名商品。,,156.00,0.0,其他作者,人工智能
"TensorFlow深度学习应用实践 王晓华 9787302487951睿智启图书正版保证,放心选购,配送及时 服务专业",通过TensorFlow图像处理，全面掌握深度学习模型及应用全面深入讲解反馈神经网络和卷积神经网络理论体系结合深度学习实际案例的实现，掌握TensorFlow程序设计方法和技巧着重深度学习实际应用程序开发能力和解决问题能力的培养,61.40,0.0,王晓华,人工智能
面向智能体的知识工程,,31.60,4.0,程显毅，刘一松，晏立 编著,人工智能
面向智能体的知识工程,,31.60,4.0,程显毅，刘一松，晏立 编著,人工智能
"Python机器学习及实践:从零开始通往Kaggle竞赛之路 范淼,李超 编著【好评返5元店铺礼券】",,30.30,5.0,"范淼,李超 编著",人工智能
MSC Adams多体动力学仿真基础与实例解析(赠1DVD)(万水MSC技术丛书) 陈志伟 9787508498690,《MSCAdams多体动力学仿真基础与实例解析(附光盘)/万水MSC技术丛书》编著者陈志伟等。 本书以Adams2012**版本为基础，内容包括软件的操作基础、Adams的理论基础、虚拟样机构件建模、约束建模、载荷添加、后处理界面及数据曲线处理、柔性体建模、参数化设计及优化分析、宏命令的使用、Vibration模块振动分析、control模块控制系统分析，以及与其他软件如MA／rLAB和Easy5进行控制和液压的联合仿真，实现真正意义上的机电液一体化仿真、ATv模块履带车辆仿真分析、Gem模块齿轮建模仿真分析、Leafspring模块板簧建模仿真分析、AdWiMo模块风机建模分析、car汽车专业模块的悬架K＆c分析与整车操稳平顺性分析。,46.80,0.0,陈志伟,人工智能
"基于MATLAB/Simulink的系统仿真技术与应用(第2版) 薛定宇,陈阳泉 9787302238805全新正版教育类图书",薛定宇等编著的《基于MATLAB/Simulink的系统仿真技术与应用(第2版)》系统介绍了MATLAB语言的编程技术及其在科学运算中的应用；从使用者的角度出发，解决在系统仿真领域经常遇到的问题；融合了笔者二十余年的实际编程、教学的经验和体会；结合第一手材料，体现了新的系统仿真方法和模块集。,29.40,0.0,"薛定宇,陈阳泉",人工智能
人工情感,,35.50,4.0,王志良 主编,人工智能
大数据分析师权威教程 大数据分析与预测建模 Wrox国际IT认证项目组 9787115463661全新正版教育类图书,大数据是当今科技行业中受欢迎的流行语之一。全世界的企业都已经意识到了可用的大量数据的价值，并努力管理和分析数据、发挥其作用，以建立战略和发展竞争优势。与此同时，这项技术的出现，导致了各种新的和增强的工作角色的演变。《大数据分析师权v教程》系列的目标是培养新一代的国际化全能大数据分析师，使他们精通数据挖掘、数据操纵和数据分析方面的基本及高-级分析技术，熟悉大数据平台以及业务和行业需求，能够高效地参与大数据分析项目。本系列旨在使参与者熟悉整个数据分析生命期，通过众多案例分析，使参与者熟悉大数据在不同相关行业中的角色和用途，提供基本及高-级大数据分析以及可视化技术的完整技术诀窍，帮助他们分析数据、创建统计模型和提供业务洞察力。本系列共两卷，第1卷“大数据分析与预测建模”包含4个模块，涉,75.60,0.0,Wrox国际IT认证项目组,人工智能
乐高机器人EV3探索书(全彩) 机器人搭建和编程初学指南,暂时没有内容,73.90,0.0,[荷]Laurens Valk,人工智能
人工免疫算法理论及应用,,19.80,0.0,马佳，石刚 著,人工智能
计算机智能（第二册）――词语计算与Fuzzy集,,7.90,5.0,王国俊 编著,人工智能
应用机器人学-运动学.动力学与控制技术-(原书第2版)( 货号:711157788),,169.90,0.0,雷扎.N.贾扎尔,人工智能
正版书籍MATLAB神经网络43个案例分析王小川matlab编程书matlab从入门到精通书籍MATLAB基础书籍ma,《MATLAB神经网络43个案例分析》详细论述了在MATLAB环境下如何实现神经网络，包括了常用的神经网络及相关理论，以及各种优化算法与神经网络的结合。考虑到MATLAB R2012b版本中神经网络工具箱作了更新，本书也新增了神经网络并行运算、定制神经网络、神经网络高效编程等章节，非常适合中高级神经网络研究人员参考。 作为众多宣讲MATLAB家族产品丛书中的一个系列，该书的*特点是接地气，实用性强。四位作者都是长期活跃在MATLAB技术论坛的版主，每天都会在线解答MATLAB特别是针对神经网络的问题，积累了丰富的使用经验。本书所举例的43个案例，部分来源于各大公司、院校的科研课题，也有一部分来源于MATLAB技术论坛的会员提问。这些案例代表了神经网络在各个领域的相关应用，读者可以根据自己研究问题的需要，第一时间找到适合自己学习的神经网络,38.40,0.0,"王小川,史峰,郁磊,李洋",人工智能
深度实践Spark机器学习9787111589952 吴茂贵 郁明敏 朱凤云 张粤磊 杨本法等 机械工业出版社,暂时没有内容,41.40,0.0,吴茂贵 郁明敏 朱凤云 张粤磊 杨本法等,人工智能
工程控制论(下册)(第三版) 9787030300997,《工程控制论》是世界上**部系统讲述工程控制论的著作，由我国著名科学家钱学森撰写。**版于1954年在美国以英文出版。该书的问世，很快引起了美国科学界乃至世界科学界的关注，随即被译成俄文、德文和中文。科学界认为，该书是这一领域的奠基式著作，是维纳控制论之后的又一个辉煌的成就。中译本初版于1958年，全书分21章，内容包括系统分析的基本方法，输入、输出和传递函数，控制系统分析，协调控制，离散控制系统等。此书出版以来，尽管控制论研究的范围和深度不断发展，但其中所阐述的基本理论和基本观点仍是这门学科的理论基础。,97.50,0.0,"钱学森,宋健",人工智能
"正版书籍 9787512425743ARM Cortex-M4微控制器深度实战 温子祺,冼安胜,林秩谦 北京航空航天大",暂时没有内容,70.80,0.0,"温子祺,冼安胜,林秩谦",人工智能
智能控制系统及其应用（第2版）,,23.70,0.0,"王顺晃,舒迪前 编著",人工智能
本无人驾驶技术书 9787121313554,全面梳理无人驾驶技术必读之作！适合对无人驾驶技术感兴趣的在校学生、工业从业者，以及相关人士阅读。无人驾驶技术概览无人驾驶定位导航、感知、决策与控制等算法深度学习、强化学习、计算机视觉在无人驾驶中的应用无人驾驶安全等多个主要技术点,32.50,0.0,刘少山等,人工智能
新型神经网络及其英文SCI论文评审论辩 9787030460196,暂时没有内容,70.20,0.0,"张雨浓,廖柏林,谭洪舟",人工智能
乐高创意机器人教程-(初级 下册 6-12岁),编辑推荐 用乐高拼装积木作为创新启蒙教具。通俗易懂的物理知识，机械运动、小小卫星、飞转的陀螺、直线运动、惯性平衡、电动小车、重力与重心动。让孩子真正动手去做，给孩子种下科学创新的种子。带孩子一起玩转乐高，让父母和孩子一起分享成长的快乐。,30.60,0.0,隋金雪,人工智能
机器人系统设计及应用 +机电一体化技术机器人结构构造原理制作工业机器人原理 机器人d1y制作 焊接装配机器人设计软件自,,98.00,2.5,郭彤颖，安冬 主编,人工智能
智能仪表设计实用技术及实例,,25.20,4.5,张元良，吕艳，王建军 编著,人工智能
西顿野生动物故事全集 西顿动物小说 一二三年级小学生课外阅读书籍 四五六年级儿童文学故事书 9-12标题书名定价143.4元加岛上书店定价35元为此套装总定价178.4元。部分商品主图未添加岛上书店图片，正持续优化中。主图未优化完成商品仅发标题书名商品。,,37.00,0.0,西顿,人工智能
"【TH】系统辨识与自适应控制MATLAB仿真(修订版) 庞中红,崔红著 北京航空航天大学出版社 97875124096亲，全新正版图书，欢迎购买哦！",,33.30,0.0,"庞中红,崔红著",人工智能
大数据分析师权威教程 机器学习、大数据分析和可视化 Wrox国际IT认证项目组 9787115456892全新正版教育类图书,大数据是当今科技行业中zui受欢迎的流行语之一。全世界的企业都已经意识到了可用的大量数据的价值，并尽zui大努力来管理和分析数据、发挥其作用，以建立战略和发展竞争优势。与此同时，这项技术的出现，导致了各种新的和增强的工作角色的演变。《大数据分析师权威教程》系列的目标是培养新一代的国际化全能大数据分析师，使他们精通数据挖掘、数据操纵和数据分析方面的基本及高级分析技术，熟悉大数据平台以及业务和行业需求，能够高效地参与大数据分析项目。本系列旨在使参与者熟悉整个数据分析生命期，通过众多案例分析，使参与者熟悉大数据在不同相关行业中的角色和用途，提供基本及高级大数据分析以及可视化技术的完整技术诀窍，帮助他们分析数据、创建统计模型和提供业务洞察力。本系列共两卷，第1卷“大数据分析与预测建模”包含4,55.30,0.0,Wrox国际IT认证项目组,人工智能
智能机器人,,10.40,0.0,广茂达编写组 编著,人工智能
区域包邮TZ9787111572152 Scala机器学习+9787111562559 Apache Spark机器学全面、系统讲解使用Scala在Spark平台上实现机器学习算法的实用技术、方法和*实践。,,95.90,0.0,美）亚历克斯・科兹洛夫,人工智能
智能电子创新制作－机器人制作入门,,26.00,4.0,陈继荣,人工智能
智能控制,,16.50,4.5,刘金琨 编著,人工智能
"乐高创意机器人教程(初级 下册 6-12岁) 隋金雪,邢建平 9787302412786",用乐高拼装积木作为创新启蒙教具。 通俗易懂的物理知识，机械运动、小小卫星、飞转的陀螺、直线运动、惯性平衡、电动小车、重力与重心动。 让孩子真正动手去做，给孩子种下科学创新的种子。 带孩子一起玩转乐高，让父母和孩子一起分享成长的快乐。,20.88,0.0,"隋金雪,邢建平",人工智能
人脸识别原理及算法――动态人脸识别系统研究+天生不同 人格类型识别和潜能开发人格测试 全球销250000册MBTI人格,,134.00,0.0,"沈理,刘翼光,熊志勇",人工智能
义博！机器人手册.第2卷 移动式和分布式机器人技术 机器人 人工智能自动化专业教材 机器人技术 机器人的传感与感知 操,,130.70,5.0,布鲁诺・西西利亚诺）,人工智能
ZigBee无线传感器网络设计实战,,33.90,0.0,高磊磊主编,人工智能
智能设计与不确定信息处理,,30.80,4.5,"李玲玲, 李志刚著",人工智能
Python机器学习及实践-从零开始通往Kaggle竞赛之路 范淼、李超 9787302442875,"该书帮助对机器学习、数据挖掘感兴趣的读者整合时下流行的基于Python语言的程序库。如Scikit-learn，Pandas, NLTK，Gensim, XGBoost，TensorFlow等，并且针对现实中遇到的数据，甚至是Kaggle竞赛中的分析任务，快速搭建有效的机器学习系统。 同时，作者尽力减少读者为了理解本书，而对编程技能、数学背景的过分依赖，进而降低机器学习模型的实践门槛，让更多的兴趣爱好者体会到使用经典模型以及新的高效方法解决实际问题的乐趣。",43.60,0.0,范淼、李超,人工智能
"白话深度学习与TensorFlow 高扬,卫峥 编著【好评返5元店铺礼券】《白话大数据与机器学习》姊妹篇，YY大数据专家多年实践沉淀之作，简单易懂，轻松入门",,48.30,0.0,高扬 著作,人工智能
人类思维如何与互联网共同进化+虚拟人+脑机穿越：脑机接口改变人类未来【套装3册】,,168.00,5.0,【美】约翰・布罗克曼（John Brockman）编著,人工智能
"ROS机器人程序设计 (西班牙)马丁内斯,刘品杰 9787111473961全新正版图书",（1）国内首本引进ROS机器人程序设计的译著，让你全面了解 ROS系统的各种工具。 （2）提供了各种实际的示例代码供读者学习和理解ROS的软件框架。 （3）本书可以帮助读者从对ROS一无所知到能够通过ROS系统完成小型机器人系统的开发和编程工作。,39.50,0.0,"(西班牙)马丁内斯,刘品杰",人工智能
计算思维――计算学科导论(双色) 唐培和著 9787121256998,1. 对计算思维具有独到见解。 2.既适合作为高等学校各专业学生计算机入门课程的教材，也可以作为计算机及相关专业“计算机导论”课程的教材。,27.84,3.0,唐培和著,人工智能
深度学习:原理与应用实践 张重生 9787121304132,本书全面、系统地介绍深度学习相关的技术，所有章节均附有源程序，所有实验读者均可重现，具有高度的可操作性和实用性。,26.40,0.0,张重生,人工智能
PVCBOT零基础机器人制作(第2版) 梁玮 9787115384119,不用任何专业基础就能读懂并制作，即便是中小学生也没问题。 具备知识性、趣味性 实践操作性强：从工具和材料准备、装配方法、设计思路到制作过程都配合图片，进行了详细讲解，可以对照操作，来完成自己的制作。 所选制作实例也有相应的背景知识，读者不光可以制作出有趣的机器人，也可以从中学到相应的知识，比如电子元件常识、机器人的运动方式、仿生学等。 有感于自己学习制作机器人的曲折过程，梁玮萌发了用PVC制作一系列机器人的想法，并且把过程整理成教程分享给大家，并经朋友推荐在《无线电》、《电子制作》、《中学科技》等多个杂志上发表。也就是在这个时期，他又通过互联网结识了很多志同道合的朋友，大家互相学习，一起交流，同时也有新的成员加入一起参与PVCBOT的推广与发展。,22.62,0.0,梁玮,人工智能
义博！ROS机器人高效编程（原书第3版）9787111578468,,51.75,0.0,[西班牙]阿尼尔・马哈塔尼,人工智能
蛇形机器人--建模、机电设计及控制敬请关注2.28（本周日）晚21:50央视CCTV2《对话》栏目！人工智能时代科技预言家约翰马尔科夫、中国工程院院士李德毅、微软亚洲研究院芮勇、科大讯飞刘庆峰、百度王劲共同探讨无人驾驶、人脸识别、语音,,62.00,0.0,李列巴克,人工智能
西顿野生动物小说全集(10册) 西顿动物故事集狼王洛波+泡泡*+麻雀兰迪+公鹿的脚印等十册全集经典标题书名定价180元加岛上书店定价35元为此套装总定价215元。部分商品主图未添加岛上书店图片，正持续优化中。主图未优化完成商品仅发标题书名商品。,,79.00,0.0,加拿大)欧・汤・西顿,人工智能
"【RT7】神经网络稳定性理论 钟守铭,刘碧森,王晓梅,范小明著 科学出版社 9787030211262亲， 正版图书，欢迎购买哦！",,56.00,0.0,"钟守铭,刘碧森,王晓梅,范小明著",人工智能
智能检测控制技术及应用,本书是根据第四届全国智能检测与运动控制技术研讨会的精神及教学改革的要求，按照机械设计制造及其自动化、电气工程与自动化专业学生的培养目标和要求而编著的。 全书共9章，第1章介绍智能仪器的形成与发展、自动测试及智能仪器；第2章介绍智能检测系统的基础知识；第3章叙述智能检测中的传感器及信息融合；第4章论述智能仪器设计与功能的实现；第5章论述智能检测过程中的现代控制方法；第6章论述智能诊断方法、专家系统及信息融合；第7章介绍智能检测的虚拟仪器技术；第8章叙述智能检测中的机器视觉检测系统及应用。第9章给出了若干智能检测与控制技术的工程实例，供实际应用时参考。全书在各章后附有思考题与习题，供读者练习。,27.60,4.5,曾孟雄 等编著,人工智能
人机交互设计与评价 【正版书籍】,《人机交互设计与评价》可作为工程心理学、工业设计、机械工程及自动化、计算机科学与技术、人机与环境工程专业高校师生的教学参考书，也可供计算机界面设计、交通运输、航空航天、工业控制等领域的工程技术人员参考。,39.40,0.0,"刘伟,袁修干",人工智能
神经计算原理及其应用技术 曾�凑� 9787030351340,暂时没有内容,27.00,0.0,曾�凑�,人工智能
Ansible自动化运维：技术与佳实践 陈金窗 陈金窗 沈灿 9787111531159全新正版图书,暂时没有内容,46.20,0.0,陈金窗 沈灿,人工智能
西顿野生动物故事全集 西顿动物小说 一二三年级小学生课外阅读书籍 四五六年级儿童文学故事书 9-12标题书名定价143.4元加第七天定价29.5为此套装总定价172.9元。部分商品主图未添加第七天图片，正持续优化中。主图未优化完成仅发标题书名商品。如有疑问请拨打电话13521405301（微信同号）,,40.90,0.0,西顿,人工智能
智能化检测系统及仪器,以智能检测技术为根基，兼讲智能仪器； 全书用了近300幅插图，以图说话，薄书厚内容； 包含大量原创型电路，具有实用价值； 软件和硬件相结合，顺应时代潮流。,22.90,4.5,张剑平 编著,人工智能
机器学习算法原理与编程实践,本书围绕神经网络、智能推理、矩阵计算三大主线，提供近25个经典的算法讲解。解剖有代表性的算法库：Scikit-Learn算法库、OpenCV机器视觉、Theano深度学习库。作为本土原创图书，本书更符合国内人的阅读习惯，适合作为机器学习算法设计的入门读物。,73.00,0.0,郑捷,人工智能
新书现货 智能转型：从锈带到智带的经济奇迹 徐一洲 译 中信出版社《金融时报》、麦肯锡2016年度商业图书。“新兴市场之父”阿格塔米尔重磅新书，详尽描绘智能制造战略路线图。世界银行、国务院发展研究中心专家推荐人工智能领域重点图书。《智能时代》姊妹北京发货 拍下即发,,45.00,0.0,[美]安东尼・范・阿格塔米尔，[美]弗雷德・巴克 著；徐一洲 译,人工智能
故障智能诊断系统的理论与方法,,12.60,3.5,王道平，张义忠 著,人工智能
